Datetime,CPU,RSS,VMSize,Read,Write,Annotation,,,
2022-08-11 06-31-37,1101.671275,35740762112,43517870080,4096,4096,,,,
2022-08-11 06-31-41,903.9959016,35741450240,43534942208,4096,4096,,,,
2022-08-11 06-31-44,833.5008666,35741810688,43541508096,36864,4096,,,,
2022-08-11 06-31-48,882.0035044,35742265344,43550175232,36864,4096,,,,
2022-08-11 06-31-51,836.4297149,35741966336,43552800768,36864,4096,,,,
2022-08-11 06-31-55,1063.634846,35742691328,43555164160,36864,4096,,,,
2022-08-11 06-31-58,838.428627,35743072256,43555426304,36864,4096,,,,
2022-08-11 06-32-01,837.5776669,35743297536,43557789696,4096,4096,,,,
2022-08-11 06-32-05,925.5121993,35743780864,43560153088,4096,4096,,,,
2022-08-11 06-32-08,985.8961303,35743215616,43520491520,4096,4096,,,,
2022-08-11 06-32-12,860.4693375,35743793152,43533361152,4096,4096,,,,
2022-08-11 06-32-15,1012.974255,35744161792,43542028288,4096,4096,,,,
2022-08-11 06-32-19,967.4244678,35744788480,43548594176,36864,4096,,,,
2022-08-11 06-32-22,981.0248434,35756339200,43562381312,36864,4096,,,,
2022-08-11 06-32-26,865.0696186,35756572672,43566845952,36864,4096,,,,
2022-08-11 06-32-29,832.0427697,35756683264,43569209344,36864,4096,,,,
2022-08-11 06-32-33,1082.216859,35757355008,43571834880,36864,4096,,,,
2022-08-11 06-32-36,1008.174664,35757342720,43574198272,36864,4096,,,,
2022-08-11 06-32-40,1043.776323,35757268992,43534536704,36864,4096,,,,
2022-08-11 06-32-43,988.7240356,35757735936,43551608832,36864,4096,,,,
2022-08-11 06-32-46,959.8879885,35758129152,43556073472,36864,4096,,,,
2022-08-11 06-32-50,1014.392804,35758665728,43566841856,36864,4096,,,,
2022-08-11 06-32-53,967.5390905,35730726912,43543285760,36864,4096,,,,
2022-08-11 06-32-57,1022.591025,35763777536,43580940288,4096,4096,,,,
2022-08-11 06-33-00,944.7402955,35764547584,43541852160,40960,4096,,,,
2022-08-11 06-33-04,869.6783144,35765362688,43556823040,4096,4096,,,,
2022-08-11 06-33-07,838.2637211,35765428224,43569692672,4096,4096,,,,
2022-08-11 06-33-11,978.2082734,35766231040,43574157312,4096,4096,,,,
2022-08-11 06-33-14,943.4411252,35766325248,43580985344,4096,4096,,,,
2022-08-11 06-33-18,1075.688682,35732537344,43549462528,4096,4096,,,,
2022-08-11 06-33-21,925.2315609,35765387264,43580948480,4096,4096,,,,
2022-08-11 06-33-25,1993.676815,35794751488,43611209728,4096,4096,,,,
2022-08-11 06-33-30,1992.242208,35721773056,43498778624,4096,4096,,,,
2022-08-11 06-33-34,2078.064581,35750797312,43555065856,4096,4096,,,,
2022-08-11 06-33-38,2009.779319,35750752256,43528011776,4096,4096,,,,
2022-08-11 06-33-43,1960.252973,35751755776,43547561984,4096,4096,,,,
2022-08-11 06-33-47,1954.292816,35751882752,43558330368,40960,4096,,,,
2022-08-11 06-33-51,2084.742819,35773784064,43584679936,4096,4096,,,,
2022-08-11 06-33-56,2021.990741,35774074880,43551322112,4096,4096,,,,
2022-08-11 06-34-00,2051.706224,35779985408,43567845376,4096,4096,,,,
2022-08-11 06-34-04,2086.574714,35786403840,43586465792,4096,4096,,,,
2022-08-11 06-34-09,1980.17003,35787051008,43603800064,40960,4096,,,,
2022-08-11 06-34-13,2086.473332,35790876672,43569283072,4096,4096,,,,
2022-08-11 06-34-17,2019.260887,35792302080,43582152704,0,4096,,,,
2022-08-11 06-34-22,1958.497317,35793084416,43601326080,8192,8192,,,,
2022-08-11 06-34-26,2118.812544,35793342464,43599486976,4096,4096,,,,
2022-08-11 06-34-30,2018.653269,35793518592,43601850368,4096,4096,,,,
2022-08-11 06-34-35,2045.007226,35793854464,43610517504,36864,4096,,,,
2022-08-11 06-34-39,1958.853521,35793666048,43570855936,36864,4096,,,,
2022-08-11 06-34-43,2045.658839,35794350080,43602636800,4096,4096,,,,
2022-08-11 06-34-47,1390.011306,35794870272,43607101440,36864,4096,,,,
2022-08-11 06-34-50,864.490705,35796045824,43604426752,36864,4096,,,,
2022-08-11 06-34-54,839.0950069,35796439040,43606790144,4096,4096,,,,
2022-08-11 06-34-57,1109.599834,35796652032,43611516928,36864,4096,,,,
2022-08-11 06-35-01,957.0968289,35796877312,43609677824,4096,4096,,,,
2022-08-11 06-35-04,1109.411473,35801604096,43619602432,36864,4096,,,,
2022-08-11 06-35-08,1016.157868,35802652672,43579940864,4096,4096,,,,
2022-08-11 06-35-11,900.8484431,35803144192,43590709248,4096,4096,,,,
2022-08-11 06-35-15,858.578484,35802947584,43595173888,4096,4096,,,,
2022-08-11 06-35-18,833.8983051,35803791360,43608043520,4096,4096,,,,
2022-08-11 06-35-22,833.9123671,35803721728,43610406912,4096,4096,,,,
2022-08-11 06-35-25,1203.072693,35804889088,43617116160,4096,4096,,,,
2022-08-11 06-35-29,884.0264855,35805003776,43619479552,36864,4096,,,,
2022-08-11 06-35-32,978.9995341,35805540352,43619741696,4096,4096,,,,
2022-08-11 06-35-35,871.3108354,35805376512,43622105088,36864,4096,,,,
2022-08-11 06-35-39,1054.200182,35813335040,43591159808,36864,4096,,,,
2022-08-11 06-35-42,903.7056011,35814477824,43601928192,4096,4096,,,,
2022-08-11 06-35-46,880.7652534,35814850560,43610595328,4096,4096,,,,
2022-08-11 06-35-49,898.8189144,35818065920,43619991552,4096,4096,,,,
2022-08-11 06-35-53,935.6208595,35818041344,43628658688,36864,4096,,,,
2022-08-11 06-35-56,980.2416489,35823665152,43636670464,36864,4096,,,,
2022-08-11 06-36-00,1070.772312,35824586752,43639033856,4096,4096,,,,
2022-08-11 06-36-03,1023.484627,35824603136,43632992256,4096,4096,,,,
2022-08-11 06-36-07,966.6511214,35825414144,43639558144,4096,4096,,,,
2022-08-11 06-36-10,979.3619736,35825582080,43635617792,40960,4096,,,,
2022-08-11 06-36-14,900.8571918,35825655808,43640082432,40960,4096,,,,
2022-08-11 06-36-17,815.6561914,35826229248,43640344576,40960,4096,,,,
2022-08-11 06-36-21,912.8432922,35826417664,43642970112,40960,4096,,,,
2022-08-11 06-36-24,876.6888677,35826683904,43641131008,40960,4096,,,,
2022-08-11 06-36-27,1067.740455,35826728960,43643494400,40960,4096,,,,
2022-08-11 06-36-31,865.3956149,35827265536,43639554048,32768,4096,,,,
2022-08-11 06-36-34,1061.691001,35832221696,43648929792,4096,4096,,,,
2022-08-11 06-36-38,904.1236672,35837575168,43648651264,4096,4096,,,,
2022-08-11 06-36-41,826.6387909,35838758912,43651014656,4096,4096,,,,
2022-08-11 06-36-45,1015.270832,35838906368,43653378048,4096,4096,,,,
2022-08-11 06-36-48,1097.989331,35839336448,43655741440,4096,4096,,,,
2022-08-11 06-36-52,902.2729222,35839385600,43628687360,4096,4096,,,,
2022-08-11 06-36-55,860.2586207,35839594496,43637354496,4096,4096,,,,
2022-08-11 06-36-59,980.5714286,35840540672,43642515456,4096,4096,,,,
2022-08-11 06-37-02,901.3408249,35840438272,43646980096,4096,4096,,,,
2022-08-11 06-37-05,915.4521964,35841150976,43649605632,4096,4096,,,,
2022-08-11 06-37-09,1014.618582,35841474560,43656171520,4096,4096,,,,
2022-08-11 06-37-12,903.6062212,35841966080,43652231168,4096,4096,,,,
2022-08-11 06-37-16,870.2564768,35842215936,43658797056,4096,4096,,,,
2022-08-11 06-37-19,1122.623059,35841802240,43619135488,4096,4096,,,,
2022-08-11 06-37-23,1027.738568,35842293760,43629903872,0,4096,,,,
2022-08-11 06-37-26,1008.766015,35842686976,43638571008,0,0,,,,
2022-08-11 06-37-30,847.6972694,35847622656,43648405504,0,0,,,,
2022-08-11 06-37-33,854.7412116,35854290944,43658452992,0,0,,,,
2022-08-11 06-37-37,841.5508413,35855003648,43660816384,8192,8192,,,,
2022-08-11 06-37-40,1057.177504,35854987264,43665281024,4096,4096,,,,
2022-08-11 06-37-44,896.0992301,35855618048,43669745664,36864,4096,,,,
2022-08-11 06-37-47,984.1275196,35855609856,43668168704,36864,4096,,,,
2022-08-11 06-37-51,902.1389687,35855876096,43670532096,36864,4096,,,,
2022-08-11 06-37-54,859.8140541,35856027648,43672895488,4096,4096,,,,
2022-08-11 06-37-58,1149.295775,35855949824,43633233920,4096,4096,,,,
2022-08-11 06-38-01,1000.84849,35856609280,43648204800,36864,4096,,,,
2022-08-11 06-38-04,938.7994891,35857776640,43657973760,4096,4096,,,,
2022-08-11 06-38-08,959.2754844,35858272256,43662438400,4096,4096,,,,
2022-08-11 06-38-11,829.8967725,35858685952,43666903040,4096,4096,,,,
2022-08-11 06-38-15,984.976685,35859124224,43671367680,36864,4096,,,,
2022-08-11 06-38-18,915.474553,35859197952,43673731072,36864,4096,,,,
2022-08-11 06-38-22,937.3397162,35859607552,43671891968,4096,4096,,,,
2022-08-11 06-38-25,824.1532938,35863609344,43678380032,36864,4096,,,,
2022-08-11 06-38-29,1070.681563,35869245440,43682467840,4096,4096,,,,
2022-08-11 06-38-32,896.1377103,35870117888,43684831232,4096,4096,,,,
2022-08-11 06-38-36,955.362368,35870666752,43687194624,4096,4096,,,,
2022-08-11 06-38-39,1133.935062,35870183424,43647746048,4096,4096,,,,
2022-08-11 06-38-43,857.9098589,35876233216,43670523904,36864,4096,,,,
2022-08-11 06-38-46,942.9619519,35877183488,43681292288,36864,4096,,,,
2022-08-11 06-38-49,890.2967258,35877552128,43689959424,36864,4096,,,,
2022-08-11 06-38-53,1014.555211,35877720064,43694424064,4096,4096,,,,
2022-08-11 06-38-56,1063.834033,35877863424,43654762496,36864,4096,,,,
2022-08-11 06-39-00,944.3561749,35878285312,43671834624,4096,4096,,,,
2022-08-11 06-39-03,934.371013,35878514688,43680501760,4096,4096,,,,
2022-08-11 06-39-07,908.0494831,35879133184,43689168896,4096,4096,,,,
2022-08-11 06-39-10,918.2397417,35879055360,43693895680,4096,4096,,,,
2022-08-11 06-39-14,963.23191,35879788544,43694157824,36864,4096,,,,
2022-08-11 06-39-17,1166.615147,35879682048,43692318720,4096,4096,,,,
2022-08-11 06-39-21,830.901362,35880267776,43692580864,40960,4096,,,,
2022-08-11 06-39-24,861.7256448,35880448000,43694944256,40960,4096,,,,
2022-08-11 06-39-28,1022.655135,35880964096,43697307648,40960,4096,,,,
2022-08-11 06-39-31,839.0201754,35881086976,43695468544,40960,4096,,,,
2022-08-11 06-39-35,922.2842056,35881074688,43693629440,4096,4096,,,,
2022-08-11 06-39-38,918.9427313,35885932544,43701059584,4096,4096,,,,
2022-08-11 06-39-41,848.6474863,35892449280,43707678720,4096,4096,,,,
2022-08-11 06-39-45,999.7476022,35898396672,43715727360,4096,4096,,,,
2022-08-11 06-39-49,1165.398374,35899068416,43676065792,4096,4096,,,,
2022-08-11 06-39-52,952.4987208,35899518976,43687096320,4096,4096,,,,
2022-08-11 06-39-56,1078.878879,35899924480,43693662208,4096,4096,,,,
2022-08-11 06-39-59,902.7066569,35900370944,43702329344,4096,4096,,,,
2022-08-11 06-40-02,922.7155837,35900432384,43710996480,4096,4096,,,,
2022-08-11 06-40-06,1066.456117,35901153280,43715461120,4096,4096,,,,
2022-08-11 06-40-09,849.6677524,35900784640,43707318272,4096,4096,,,,
2022-08-11 06-40-13,974.3533203,35901534208,43713884160,4096,4096,,,,
2022-08-11 06-40-16,927.1672355,35901489152,43716247552,4096,4096,,,,
2022-08-11 06-40-20,1254.071185,35934744576,43751034880,4096,4096,,,,
2022-08-11 06-40-23,1049.507736,35940392960,43755020288,4096,4096,,,,
2022-08-11 06-40-27,862.3156438,35940708352,43753181184,4096,4096,,,,
2022-08-11 06-40-30,920.4821337,35948474368,43760967680,4096,4096,,,,
2022-08-11 06-40-34,791.0920546,35948875776,43761229824,0,0,,,,
2022-08-11 06-40-37,850.0370483,35949146112,43761754112,0,0,,,,
2022-08-11 06-40-40,954.3252302,35949416448,43764117504,0,0,,,,
2022-08-11 06-40-44,886.3858626,35949670400,43766480896,0,0,,,,
2022-08-11 06-40-47,1110.520855,35949490176,43726819328,0,0,,,,
2022-08-11 06-40-51,1134.316033,35950280704,43741790208,8192,8192,,,,
2022-08-11 06-40-54,898.1077518,35950551040,43750457344,4096,4096,,,,
2022-08-11 06-40-58,1051.051202,35951075328,43757023232,4096,4096,,,,
2022-08-11 06-41-01,975.1192537,35904958464,43713212416,36864,4096,,,,
2022-08-11 06-41-05,808.7664588,35933458432,43745710080,36864,4096,,,,
2022-08-11 06-41-09,1777.331923,35933786112,43743870976,36864,4096,,,,
2022-08-11 06-41-12,1036.060644,35906076672,43718201344,36864,4096,,,,
2022-08-11 06-41-16,1067.021277,35906543616,43720564736,36864,4096,,,,
2022-08-11 06-41-19,896.124031,35933171712,43748835328,4096,4096,,,,
2022-08-11 06-41-23,1017.383626,35934609408,43744894976,4096,4096,,,,
2022-08-11 06-41-26,893.2905709,35935019008,43749773312,36864,4096,,,,
2022-08-11 06-41-30,944.4202806,35935481856,43743731712,36864,4096,,,,
2022-08-11 06-41-33,1083.34023,35907829760,43722137600,36864,4096,,,,
2022-08-11 06-41-37,946.9085964,35935264768,43748229120,36864,4096,,,,
2022-08-11 06-41-40,899.7425777,35936034816,43752693760,36864,4096,,,,
2022-08-11 06-41-44,848.9718334,35936219136,43751030784,4096,4096,,,,
2022-08-11 06-41-47,821.9683199,35937091584,43753394176,4096,4096,,,,
2022-08-11 06-41-50,928.9474807,35937185792,43753656320,4096,4096,,,,
2022-08-11 06-41-54,1056.74148,35937226752,43713994752,36864,4096,,,,
2022-08-11 06-41-57,955.9059144,35937611776,43731066880,36864,4096,,,,
2022-08-11 06-42-01,909.3968905,35937595392,43742097408,36864,4096,,,,
2022-08-11 06-42-05,1325.135082,35938160640,43746562048,36864,4096,,,,
2022-08-11 06-42-08,844.6074835,35938705408,43751190528,36864,4096,,,,
2022-08-11 06-42-11,899.9059909,35938951168,43753553920,4096,4096,,,,
2022-08-11 06-42-15,896.9540527,35939393536,43747512320,36864,4096,,,,
2022-08-11 06-42-18,872.1010923,35943878656,43757707264,32768,4096,,,,
2022-08-11 06-42-22,949.7030704,35974033408,43788673024,4096,4096,,,,
2022-08-11 06-42-25,842.7224769,35974254592,43784732672,4096,4096,,,,
2022-08-11 06-42-29,929.702171,35912331264,43726594048,36864,4096,,,,
2022-08-11 06-42-32,927.7070471,35945607168,43762724864,40960,4096,,,,
2022-08-11 06-42-36,1080.787238,35946266624,43723063296,40960,4096,,,,
2022-08-11 06-42-39,751.1350339,35946438656,43733831680,4096,4096,,,,
2022-08-11 06-42-43,850.6940565,35951886336,43750809600,40960,4096,,,,
2022-08-11 06-42-46,877.3155517,35953115136,43755274240,4096,4096,,,,
2022-08-11 06-42-50,1013.790214,35953483776,43759738880,4096,4096,,,,
2022-08-11 06-42-53,892.8705762,35953614848,43762102272,4096,4096,,,,
2022-08-11 06-42-57,922.186221,35954327552,43768668160,4096,4096,,,,
2022-08-11 06-43-00,1221.321927,35954397184,43762626560,4096,4096,,,,
2022-08-11 06-43-04,874.1685335,35954630656,43764989952,4096,4096,,,,
2022-08-11 06-43-07,1253.472585,35955081216,43771555840,4096,4096,,,,
2022-08-11 06-43-11,1032.690935,35955523584,43767615488,4096,4096,,,,
2022-08-11 06-43-14,845.829388,35955527680,43767877632,4096,4096,,,,
2022-08-11 06-43-18,906.0854701,35955908608,43770241024,4096,4096,,,,
2022-08-11 06-43-21,882.885054,35956203520,43772604416,4096,4096,,,,
2022-08-11 06-43-25,1038.420855,35958374400,43736313856,4096,4096,,,,
2022-08-11 06-43-28,892.7496463,35959730176,43751284736,4096,4096,,,,
2022-08-11 06-43-32,871.2141529,35959812096,43766255616,4096,4096,,,,
2022-08-11 06-43-35,1456.451303,35960410112,43772821504,4096,4096,,,,
2022-08-11 06-43-39,998.9040634,35960594432,43770982400,4096,4096,,,,
2022-08-11 06-43-42,980.8464003,35960975360,43775447040,4096,4096,,,,
2022-08-11 06-43-46,899.1567142,35961106432,43777810432,0,0,,,,
2022-08-11 06-43-49,1008.084713,35961233408,43778072576,0,0,,,,
2022-08-11 06-43-53,934.3489362,35965489152,43743625216,0,0,,,,
2022-08-11 06-43-57,1532.79854,35967049728,43758596096,0,0,,,,
2022-08-11 06-44-00,824.8684267,35966488576,43765161984,0,0,,,,
2022-08-11 06-44-03,832.8142476,35978100736,43782799360,8192,8192,,,,
2022-08-11 06-44-07,886.4140638,35979628544,43787845632,4096,4096,,,,
2022-08-11 06-44-10,857.2798904,35979837440,43792572416,4096,4096,,,,
2022-08-11 06-44-14,825.0460082,35980337152,43794935808,36864,4096,,,,
2022-08-11 06-44-17,988.8514651,35980627968,43793096704,36864,4096,,,,
2022-08-11 06-44-21,965.505479,35981094912,43793358848,36864,4096,,,,
2022-08-11 06-44-24,1113.20894,35951845376,43769364480,4096,4096,,,,
2022-08-11 06-44-28,1005.579236,35975372800,43790057472,4096,4096,,,,
2022-08-11 06-44-31,911.8639701,35975942144,43786117120,36864,4096,,,,
2022-08-11 06-44-35,1049.828552,35980333056,43797368832,36864,4096,,,,
2022-08-11 06-44-38,1073.223408,35981078528,43758206976,36864,4096,,,,
2022-08-11 06-44-42,1011.096189,35953274880,43747344384,36864,4096,,,,
2022-08-11 06-44-45,890.5178326,35960684544,43760521216,36864,4096,,,,
2022-08-11 06-44-49,906.4143187,35961221120,43769188352,4096,4096,,,,
2022-08-11 06-44-52,1361.069603,35961327616,43773915136,4096,4096,,,,
2022-08-11 06-44-56,1010.516559,35961712640,43776278528,4096,4096,,,,
2022-08-11 06-44-59,957.2926277,35983196160,43800809472,4096,4096,,,,
2022-08-11 06-45-03,905.4784514,35984236544,43798970368,4096,4096,,,,
2022-08-11 06-45-06,1212.058752,36023742464,43840831488,36864,4096,,,,
2022-08-11 06-45-10,985.9001259,36029898752,43844620288,36864,4096,,,,
2022-08-11 06-45-13,1036.190476,36030668800,43847135232,4096,4096,,,,
2022-08-11 06-45-17,944.4605791,35955781632,43768651776,4096,4096,,,,
2022-08-11 06-45-20,1022.993711,35969658880,43786268672,4096,4096,,,,
2022-08-11 06-45-24,935.7692144,35975671808,43790061568,4096,4096,,,,
2022-08-11 06-45-27,843.3857859,35997782016,43802071040,36864,4096,,,,
2022-08-11 06-45-31,986.6225839,35957157888,43767877632,36864,4096,,,,
2022-08-11 06-45-34,1060.824828,35985276928,43800657920,4096,4096,,,,
2022-08-11 06-45-38,908.089057,35986333696,43803021312,36864,4096,,,,
2022-08-11 06-45-41,1091.233284,35986374656,43763359744,36864,4096,,,,
2022-08-11 06-45-45,852.745526,35986649088,43778330624,40960,4096,,,,
2022-08-11 06-45-48,1346.061256,35931082752,43729088512,40960,4096,,,,
2022-08-11 06-45-52,950.6440156,35931099136,43739856896,4096,4096,,,,
2022-08-11 06-45-55,1035.899589,35931430912,43744321536,4096,4096,,,,
2022-08-11 06-45-59,952.5224072,35931893760,43744583680,4096,4096,,,,
2022-08-11 06-46-02,1152.826928,35932520448,43749048320,4096,4096,,,,
2022-08-11 06-46-06,1211.940779,35931820032,43709386752,4096,4096,,,,
2022-08-11 06-46-09,1005.629803,35932549120,43728560128,4096,4096,,,,
2022-08-11 06-46-13,1283.793336,35932880896,43739328512,4096,4096,,,,
2022-08-11 06-46-17,1111.96016,35932864512,43741954048,40960,4096,,,,
2022-08-11 06-46-20,1152.163185,35933974528,43746418688,4096,4096,,,,
2022-08-11 06-46-24,1216.609895,35933908992,43750883328,4096,4096,,,,
2022-08-11 06-46-28,1164.713638,35934113792,43749044224,4096,4096,,,,
2022-08-11 06-46-31,1141.336381,35934498816,43751407616,40960,4096,,,,
2022-08-11 06-46-35,1076.455487,35934810112,43751669760,40960,4096,,,,
2022-08-11 06-46-38,1265.007297,35934621696,43712008192,40960,4096,,,,
2022-08-11 06-46-42,1610.043472,35934986240,43726979072,4096,4096,,,,
2022-08-11 06-46-46,1116.158071,35935457280,43741949952,4096,4096,,,,
2022-08-11 06-46-49,1035.724098,35935375360,43750617088,4096,4096,,,,
2022-08-11 06-46-53,1104.575649,35935027200,43713056768,4096,4096,,,,
2022-08-11 06-46-56,1063.93981,35935174656,43725926400,0,0,,,,
2022-08-11 06-47-00,1032.704932,35935821824,43734855680,0,0,,,,
2022-08-11 06-47-03,1130.251339,35936591872,43741421568,0,0,,,,
2022-08-11 06-47-07,1102.467248,35937275904,43745886208,0,0,,,,
2022-08-11 06-47-11,1202.912185,35937492992,43744047104,0,0,,,,
2022-08-11 06-47-14,1297.814727,36033433600,43846496256,0,0,,,,
2022-08-11 06-47-18,1176.661079,35966083072,43782709248,8192,8192,,,,
2022-08-11 06-47-22,1536.125893,35938365440,43715416064,36864,4096,,,,
2022-08-11 06-47-26,1327.487888,35938652160,43732488192,36864,4096,,,,
2022-08-11 06-47-29,999.882501,35938414592,43739054080,36864,4096,,,,
2022-08-11 06-47-33,1148.374902,35938959360,43743518720,36864,4096,,,,
2022-08-11 06-47-36,996.4706375,36035936256,43846434816,36864,4096,,,,
2022-08-11 06-47-40,1120.09609,35940237312,43750346752,4096,4096,,,,
2022-08-11 06-47-43,1222.078184,35940536320,43756912640,4096,4096,,,,
2022-08-11 06-47-47,1235.639887,35940130816,43753234432,4096,4096,,,,
2022-08-11 06-47-51,1169.919296,36035710976,43848495104,36864,4096,,,,
2022-08-11 06-47-54,1080.413575,36041621504,43856719872,36864,4096,,,,
2022-08-11 06-47-58,1089.662578,36046495744,43824955392,36864,4096,,,,
2022-08-11 06-48-01,976.91182,35970093056,43763679232,4096,4096,,,,
